Module,Course,Language,Platform,Level,Duration,Ratings,Reviews_Count,Title,Description,Published_At,Views,Organization,URLs,Images
Computer Sciences,Operating Systems,English,Udemy,Beginner,45,3.5,3472,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-05,316874,Pro Tutors,https://www.khanacademy.com/course/519,https://imagehost.com/912.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,95,3.4,252,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-08-18,597553,Skill Builders,https://www.udemy.com/course/131,https://imagehost.com/383.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,51,2.5,8426,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-08-13,245012,Pro Tutors,https://www.udemy.com/course/713,https://imagehost.com/354.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,41,3.2,5792,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-01-16,638467,Global Educators,https://www.khanacademy.com/course/543,https://imagehost.com/455.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,5,1.0,6477,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-24,583977,Global Educators,https://www.coursera.com/course/785,https://imagehost.com/527.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,80,2.7,8285,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-02-16,403860,Pro Tutors,https://www.udemy.com/course/411,https://imagehost.com/501.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,40,4.0,8401,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-05-17,347049,Pro Tutors,https://www.udemy.com/course/506,https://imagehost.com/454.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,19,2.3,5818,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-06,487898,Global Educators,https://www.coursera.com/course/816,https://imagehost.com/274.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,73,3.2,6102,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-01-21,407240,Pro Tutors,https://www.udemy.com/course/117,https://imagehost.com/387.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,52,4.7,532,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-03-11,547777,NextGen Learning,https://www.coursera.com/course/296,https://imagehost.com/701.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,9,1.0,2351,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-06-23,491391,Global Educators,https://www.udacity.com/course/958,https://imagehost.com/537.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,64,2.8,3125,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-03-12,847628,Skill Builders,https://www.udacity.com/course/921,https://imagehost.com/415.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,51,1.5,177,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-11,625989,Global Educators,https://www.coursera.com/course/118,https://imagehost.com/174.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,95,1.5,3258,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-25,150177,Skill Builders,https://www.khanacademy.com/course/246,https://imagehost.com/141.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,97,4.0,5288,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-18,949344,Pro Tutors,https://www.khanacademy.com/course/708,https://imagehost.com/563.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,96,2.8,3683,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-07-24,940674,Global Educators,https://www.udemy.com/course/260,https://imagehost.com/58.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,39,4.6,795,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-04-18,513057,Skill Builders,https://www.udacity.com/course/243,https://imagehost.com/90.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,32,1.8,7108,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-01-30,71202,Pro Tutors,https://www.coursera.com/course/187,https://imagehost.com/562.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,78,1.1,4328,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-16,514855,Global Educators,https://www.coursera.com/course/750,https://imagehost.com/499.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,39,2.7,939,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-07-13,336232,Skill Builders,https://www.khanacademy.com/course/512,https://imagehost.com/756.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,73,2.0,1401,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-08-09,174566,Skill Builders,https://www.khanacademy.com/course/947,https://imagehost.com/167.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,85,3.8,1162,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-04-08,839723,Skill Builders,https://www.udemy.com/course/904,https://imagehost.com/146.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,62,3.2,9775,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-12,659925,NextGen Learning,https://www.udacity.com/course/951,https://imagehost.com/793.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,16,2.3,5305,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-21,588713,Skill Builders,https://www.coursera.com/course/722,https://imagehost.com/623.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,46,4.9,867,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-20,68650,Skill Builders,https://www.udacity.com/course/933,https://imagehost.com/803.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,34,2.4,7696,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-08-26,259223,Skill Builders,https://www.udacity.com/course/381,https://imagehost.com/264.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,58,2.8,1113,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-03-31,171645,Global Educators,https://www.udacity.com/course/331,https://imagehost.com/170.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,70,3.3,874,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-22,10468,Pro Tutors,https://www.khanacademy.com/course/492,https://imagehost.com/382.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,80,1.4,7257,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-11-16,75601,Global Educators,https://www.udacity.com/course/766,https://imagehost.com/561.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,36,5.0,1826,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-11-04,360501,Global Educators,https://www.udemy.com/course/615,https://imagehost.com/647.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,45,2.8,1022,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-20,474041,NextGen Learning,https://www.khanacademy.com/course/308,https://imagehost.com/931.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,12,1.8,603,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-02-18,228313,Global Educators,https://www.udacity.com/course/444,https://imagehost.com/399.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,33,1.1,6648,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-24,806340,NextGen Learning,https://www.udacity.com/course/28,https://imagehost.com/909.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,5,2.1,8356,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-12-04,218884,NextGen Learning,https://www.khanacademy.com/course/784,https://imagehost.com/416.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,86,4.4,1641,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-28,138511,NextGen Learning,https://www.coursera.com/course/223,https://imagehost.com/184.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,40,2.2,6803,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-10-09,498090,Pro Tutors,https://www.udemy.com/course/321,https://imagehost.com/786.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,15,3.9,6415,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-06-22,113071,NextGen Learning,https://www.udemy.com/course/417,https://imagehost.com/260.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,50,4.5,9849,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-21,349820,Pro Tutors,https://www.coursera.com/course/672,https://imagehost.com/149.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,16,3.5,8698,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-19,6472,Pro Tutors,https://www.udacity.com/course/631,https://imagehost.com/135.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,31,1.9,6451,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-09-02,659757,Pro Tutors,https://www.udemy.com/course/112,https://imagehost.com/356.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,2,4.4,8623,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-02-20,323366,NextGen Learning,https://www.udacity.com/course/216,https://imagehost.com/730.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,34,1.6,3630,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-26,951454,NextGen Learning,https://www.khanacademy.com/course/338,https://imagehost.com/36.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,50,1.1,5011,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-09-24,870885,Pro Tutors,https://www.udemy.com/course/803,https://imagehost.com/806.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,51,1.5,7874,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-07-23,539124,NextGen Learning,https://www.udemy.com/course/645,https://imagehost.com/445.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,68,2.5,8494,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-03-16,848496,Global Educators,https://www.udemy.com/course/152,https://imagehost.com/476.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,96,3.7,8951,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-08,414007,Pro Tutors,https://www.coursera.com/course/197,https://imagehost.com/331.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,29,2.4,9030,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-04-03,202632,Global Educators,https://www.udemy.com/course/360,https://imagehost.com/517.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,73,2.1,4114,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-04-06,287154,Global Educators,https://www.khanacademy.com/course/127,https://imagehost.com/261.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,23,2.2,4524,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-08-31,898645,Pro Tutors,https://www.udemy.com/course/11,https://imagehost.com/294.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,42,1.2,946,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-08,296718,Global Educators,https://www.udacity.com/course/824,https://imagehost.com/411.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,61,3.0,2977,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-09-15,238677,Global Educators,https://www.khanacademy.com/course/960,https://imagehost.com/928.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,48,1.2,1819,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-03-28,219244,Skill Builders,https://www.khanacademy.com/course/121,https://imagehost.com/929.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,84,4.5,715,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-08-24,208114,Global Educators,https://www.coursera.com/course/47,https://imagehost.com/545.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,15,2.5,5339,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-28,685240,Global Educators,https://www.coursera.com/course/392,https://imagehost.com/754.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,57,3.5,494,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-02-17,745928,Pro Tutors,https://www.coursera.com/course/572,https://imagehost.com/592.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,65,1.7,1869,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-14,513350,NextGen Learning,https://www.coursera.com/course/647,https://imagehost.com/272.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,12,4.6,5859,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-02-06,211441,NextGen Learning,https://www.udacity.com/course/909,https://imagehost.com/56.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,38,4.6,8838,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-18,350376,Pro Tutors,https://www.udemy.com/course/725,https://imagehost.com/171.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,25,4.1,3253,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-16,67191,Global Educators,https://www.udacity.com/course/71,https://imagehost.com/754.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,54,3.3,4966,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-01-07,290960,Pro Tutors,https://www.udacity.com/course/270,https://imagehost.com/543.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,69,4.9,4806,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-01-06,191366,NextGen Learning,https://www.udacity.com/course/768,https://imagehost.com/644.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,65,2.8,3867,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-16,38960,NextGen Learning,https://www.udacity.com/course/168,https://imagehost.com/964.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,61,1.5,5194,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-12-25,662588,NextGen Learning,https://www.udemy.com/course/697,https://imagehost.com/70.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,67,1.3,3017,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-07-21,858033,Pro Tutors,https://www.coursera.com/course/28,https://imagehost.com/421.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,99,3.2,2875,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-01-08,472099,Skill Builders,https://www.coursera.com/course/534,https://imagehost.com/391.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,51,4.1,3518,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-08-06,359282,Skill Builders,https://www.coursera.com/course/207,https://imagehost.com/25.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,94,4.9,9027,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-02-15,669468,NextGen Learning,https://www.udemy.com/course/881,https://imagehost.com/457.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,62,2.2,145,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-21,465504,Skill Builders,https://www.udacity.com/course/885,https://imagehost.com/27.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,99,4.7,8080,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-06-16,107809,NextGen Learning,https://www.udacity.com/course/133,https://imagehost.com/372.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,61,3.0,9928,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-10-15,677499,Skill Builders,https://www.coursera.com/course/89,https://imagehost.com/413.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,69,3.2,6249,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-06-18,103972,NextGen Learning,https://www.udemy.com/course/54,https://imagehost.com/280.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,50,2.1,8034,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-02-27,795622,Global Educators,https://www.khanacademy.com/course/521,https://imagehost.com/538.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,14,4.2,50,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-03-02,738740,Skill Builders,https://www.khanacademy.com/course/850,https://imagehost.com/408.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,78,1.1,3014,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-07-03,205479,Global Educators,https://www.udemy.com/course/780,https://imagehost.com/696.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,40,3.2,8029,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-11-12,557162,NextGen Learning,https://www.udemy.com/course/860,https://imagehost.com/251.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,24,4.8,6882,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-30,843533,Pro Tutors,https://www.khanacademy.com/course/38,https://imagehost.com/182.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,50,4.3,7436,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-03-26,977446,Pro Tutors,https://www.udacity.com/course/794,https://imagehost.com/892.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,36,1.4,6423,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-02-15,503899,Pro Tutors,https://www.khanacademy.com/course/321,https://imagehost.com/674.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,57,3.6,3529,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-11-05,248337,Skill Builders,https://www.coursera.com/course/273,https://imagehost.com/281.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,27,3.4,5105,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-12,631169,Global Educators,https://www.khanacademy.com/course/632,https://imagehost.com/832.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,47,2.6,2926,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-08-13,209506,Pro Tutors,https://www.udacity.com/course/65,https://imagehost.com/601.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,84,4.7,5098,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-17,440370,Pro Tutors,https://www.udemy.com/course/418,https://imagehost.com/909.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,1,2.3,7875,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-23,235377,Global Educators,https://www.udacity.com/course/244,https://imagehost.com/805.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,55,4.9,3338,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-02-08,93192,NextGen Learning,https://www.coursera.com/course/693,https://imagehost.com/783.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,15,4.9,9175,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-06-19,880752,Global Educators,https://www.udacity.com/course/170,https://imagehost.com/825.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,80,2.7,2410,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-02-01,663406,NextGen Learning,https://www.khanacademy.com/course/397,https://imagehost.com/116.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,73,1.8,7341,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-09-04,13949,Pro Tutors,https://www.udemy.com/course/627,https://imagehost.com/947.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,93,3.4,8304,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-18,890708,Pro Tutors,https://www.udacity.com/course/796,https://imagehost.com/846.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,63,2.4,5195,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-10-07,851427,Skill Builders,https://www.udemy.com/course/879,https://imagehost.com/416.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,5,3.1,1596,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-02,32579,Global Educators,https://www.coursera.com/course/313,https://imagehost.com/837.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,72,3.8,6689,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-06,679530,Pro Tutors,https://www.khanacademy.com/course/46,https://imagehost.com/666.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,8,1.1,2504,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-08-11,464838,Skill Builders,https://www.khanacademy.com/course/461,https://imagehost.com/425.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,49,1.6,7961,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-12-21,932508,Pro Tutors,https://www.udacity.com/course/70,https://imagehost.com/383.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,91,4.0,7779,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-11-10,694941,NextGen Learning,https://www.coursera.com/course/381,https://imagehost.com/650.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,82,1.1,3513,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-02-13,25111,Skill Builders,https://www.coursera.com/course/839,https://imagehost.com/370.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,69,1.3,9918,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-09-08,525462,Global Educators,https://www.khanacademy.com/course/929,https://imagehost.com/50.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,7,2.1,7532,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-10-13,594069,Pro Tutors,https://www.udemy.com/course/605,https://imagehost.com/503.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,13,2.8,6501,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-10-13,402728,Pro Tutors,https://www.khanacademy.com/course/662,https://imagehost.com/425.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Advanced,48,2.2,1788,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-09-09,421892,Skill Builders,https://www.khanacademy.com/course/455,https://imagehost.com/817.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,41,3.6,9079,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-07-03,887526,Global Educators,https://www.udemy.com/course/577,https://imagehost.com/61.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,19,4.6,8509,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-04-10,503794,Global Educators,https://www.khanacademy.com/course/849,https://imagehost.com/762.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,20,4.8,5651,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-06-23,918730,Pro Tutors,https://www.udemy.com/course/441,https://imagehost.com/735.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,53,2.6,9448,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-01-27,157071,Global Educators,https://www.khanacademy.com/course/475,https://imagehost.com/435.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,39,3.3,6435,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-12-22,94992,NextGen Learning,https://www.khanacademy.com/course/506,https://imagehost.com/993.jpg
Computer Sciences,Operating Systems,English,Udacity,Intermediate,48,3.4,8617,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-28,398359,Skill Builders,https://www.udemy.com/course/857,https://imagehost.com/872.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,31,1.2,6331,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-24,65611,NextGen Learning,https://www.udemy.com/course/273,https://imagehost.com/121.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,21,1.4,7932,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-21,560673,Pro Tutors,https://www.udacity.com/course/676,https://imagehost.com/952.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,45,4.1,9834,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-07-21,115008,Global Educators,https://www.khanacademy.com/course/228,https://imagehost.com/80.jpg
